,agrup_dato,fecha_corte,Codigo Ejecutivo,Antigüedad,cargo,canal,catt,region,cum tarjetas,cum seguros,cum creditos,Tarjetas,Seguros,Creditos,antiguedad_cod,metas_tarjetas,metas_seguros,metas_creditos
128,EJECUTIVO,2025-01-31,1069042,entre 6 meses y 1 año,Comercial,305006,ÉXITO NORTE,BOGOTA Y CERCANIAS,50.0,0.0,0.0,2,0,0.0,1: Entre 6 meses y 1 año,4,0,0
129,EJECUTIVO,2025-01-31,1758564,entre 6 meses y 1 año,Servicio,305004,ÉXITO SAN ANTONIO,ANTIOQUIA,285.0,100.023766720976,383.1614891346155,12,74,42.73130247,1: Entre 6 meses y 1 año,4,73,8
130,EJECUTIVO,2025-01-31,1666582,Mas de 5 años,Servicio,305067,ÉXITO USME,BOGOTA Y CERCANIAS,233.33333299999998,92.64146135265699,340.57981,7,32,42.1467515,3: Mayor a 5 años,3,34,12
131,EJECUTIVO,2025-01-31,1453974,Mas de 5 años,Servicio,305028,ÉXITO PEREIRA,ANTIOQUIA,250.0,35.2331527777777,383.1614891346155,10,19,34.35716493,3: Mayor a 5 años,4,53,6
132,EJECUTIVO,2025-01-31,1143960,Mas de 5 años,Comercial,888587,ÉXITO FLORENCIA,BOGOTA CENTRO,86.666667,42.1485714285714,329.435002,26,6,21.41327511,3: Mayor a 5 años,29,14,6
133,EJECUTIVO,2025-01-31,1817306,Entre 1 y 5 años,Comercial,305003,ÉXITO ENVIGADO,ANTIOQUIA,5.555555999999999,0.0,0.0,1,0,0.0,2: Entre 1 y 5 años,17,0,0
134,EJECUTIVO,2025-01-31,1439893,entre 6 meses y 1 año,Comercial,305017,ÉXITO BELLO,ANTIOQUIA,45.454545,84.55285714285709,383.1614891346155,30,15,28.68959556,1: Entre 6 meses y 1 año,66,17,6
135,EJECUTIVO,2025-01-31,1819107,Mas de 5 años,Servicio,305003,ÉXITO ENVIGADO,ANTIOQUIA,285.0,110.209725230444,147.77814,19,77,10.52919245,3: Mayor a 5 años,4,69,7
136,EJECUTIVO,2025-01-31,1207519,Mas de 5 años,Comercial,305026,ÉXITO FONTIBON,BOGOTA CENTRO,110.714286,120.467248247284,111.01750200000001,31,29,4.69048946,3: Mayor a 5 años,27,24,4
137,EJECUTIVO,2025-01-31,1089182,Mas de 5 años,Servicio,305087,ÉXITO CENTRO VILLAVICENCIO,BOGOTA CENTRO,166.666667,56.659349999999996,253.306501,5,27,11.96873215,3: Mayor a 5 años,2,47,4
138,EJECUTIVO,2025-01-31,1978089,Menos de 6 meses,Comercial,305053,ÉXITO ALAMOS,BOGOTA CENTRO,51.612902999999996,56.059166666666606,102.99025799999998,16,9,4.35133841,0: Menos de 6 meses,31,16,4
139,EJECUTIVO,2025-01-31,1344989,entre 6 meses y 1 año,Comercial,305034,ÉXITO UNICENTRO MEDELLIN,ANTIOQUIA,36.111111,160.120642857142,132.982468,13,16,4.32193022,1: Entre 6 meses y 1 año,36,9,3
140,EJECUTIVO,2025-01-31,0,entre 6 meses y 1 año,Servicio,854226,ÉXITO MANIZALES,ANTIOQUIA,285.0,92.7286119215805,378.31088,17,77,14.18665799,1: Entre 6 meses y 1 año,4,83,3
141,EJECUTIVO,2025-01-31,1140009,Mas de 5 años,Servicio,305018,ÉXITO BUCARAMANGA,SANTANDERES BOYACA,200.0,116.223606666666,90.733604,8,67,6.26061776,3: Mayor a 5 años,4,57,6
142,EJECUTIVO,2025-01-31,1188039,Entre 1 y 5 años,Comercial,305017,ÉXITO BELLO,ANTIOQUIA,80.30302999999999,76.1342857142857,383.1614891346155,53,16,26.65659566,2: Entre 1 y 5 años,66,21,6
143,EJECUTIVO,2025-01-31,1979649,entre 6 meses y 1 año,Comercial,878915,ÉXITO UNICENTRO ARMENIA,ANTIOQUIA,75.0,0.8013524451600239,324.56233299999997,15,1,11.60310342,1: Entre 6 meses y 1 año,20,124,3
144,EJECUTIVO,2025-01-31,1966768,Menos de 6 meses,Comercial,863217,ÉXITO MOSQUERA,BOGOTA Y CERCANIAS,6.666666666666667,0.0,0.0,1,0,0.0,0: Menos de 6 meses,15,0,0
145,EJECUTIVO,2025-01-31,1229130,entre 6 meses y 1 año,Comercial,305060,ÉXITO BUENAVISTA BARRANQUILLA,COSTAS,100.0,81.3452295677241,246.433589,17,25,11.21272828,1: Entre 6 meses y 1 año,17,30,4
146,EJECUTIVO,2025-01-31,1681594,Menos de 6 meses,Servicio,305017,ÉXITO BELLO,ANTIOQUIA,225.0,36.186787878787804,27.249390000000002,9,13,2.14588943,0: Menos de 6 meses,4,35,7
147,EJECUTIVO,2025-01-31,1984591,Entre 1 y 5 años,Comercial,356066,ÉXITO BUGA,ANTIOQUIA,61.538462,113.47431312504,197.742032,16,26,11.56790889,2: Entre 1 y 5 años,25,22,5
148,EJECUTIVO,2025-01-31,1213897,entre 6 meses y 1 año,Comercial,305009,ÉXITO LAURELES,ANTIOQUIA,37.209302,120.450476190476,299.652354,16,12,8.86221838,1: Entre 6 meses y 1 año,43,9,2
150,EJECUTIVO,2025-01-31,1239011,Entre 1 y 5 años,Comercial,305057,ÉXITO ALAMEDAS,COSTAS,103.703704,54.6185151515151,218.50311699999997,28,16,15.62297284,2: Entre 1 y 5 años,26,29,7
154,EJECUTIVO,2025-01-31,1183566,Mas de 5 años,Servicio,305013,ÉXITO LA COLINA,BOGOTA Y CERCANIAS,225.0,110.76580742987102,329.729617,9,51,17.31080488,3: Mayor a 5 años,4,46,5
155,EJECUTIVO,2025-01-31,1471206,Mas de 5 años,Servicio,305001,ÉXITO COLOMBIA,ANTIOQUIA,275.0,65.5000037114332,228.233656,11,44,15.74811999,3: Mayor a 5 años,4,67,6
156,EJECUTIVO,2025-01-31,1675789,Mas de 5 años,Servicio,305026,ÉXITO FONTIBON,BOGOTA CENTRO,125.0,65.5542701863354,229.654383,5,28,9.98307602,3: Mayor a 5 años,4,42,4
157,EJECUTIVO,2025-01-31,1583265,Menos de 6 meses,Comercial,305035,ÉXITO CHIPICHAPE,ANTIOQUIA,74.358974,87.3004285714285,104.26848600000001,29,20,6.09970643,0: Menos de 6 meses,39,22,5
158,EJECUTIVO,2025-01-31,1813550,Mas de 5 años,Comercial,305021,ÉXITO VILLAVICENCIO,BOGOTA CENTRO,52.0,0.600238095238095,383.1614891346155,13,1,17.34810055,3: Mayor a 5 años,25,166,4
159,EJECUTIVO,2025-01-31,1430197,Mas de 5 años,Servicio,305019,ÉXITO IBAGUE,BOGOTA Y CERCANIAS,200.0,94.28223582547119,383.1614891346155,2,13,9.38419025,3: Mayor a 5 años,1,13,1
160,EJECUTIVO,2025-01-31,1978734,Mas de 5 años,Comercial,305014,ÉXITO VILLAMAYOR,BOGOTA Y CERCANIAS,116.949153,25.342571428571397,383.1614891346155,69,4,19.54746317,3: Mayor a 5 años,58,15,4
161,EJECUTIVO,2025-01-31,1670738,Menos de 6 meses,Comercial,305030,ÉXITO TULUA,ANTIOQUIA,69.23076900000001,103.025714285714,242.81398900000002,27,10,10.49563468,0: Menos de 6 meses,39,9,4
162,EJECUTIVO,2025-01-31,1044868,Mas de 5 años,Servicio,305950,ÉXITO SOGAMOSO,SANTANDERES BOYACA,285.0,38.70967741935484,339.495965,7,12,9.77748378,3: Mayor a 5 años,2,31,2
163,EJECUTIVO,2025-01-31,1826675,entre 6 meses y 1 año,Comercial,305010,ÉXITO LA FLORA,ANTIOQUIA,49.056604,102.537452380952,248.085374,26,15,12.09416197,1: Entre 6 meses y 1 año,52,14,4
164,EJECUTIVO,2025-01-31,1277890,Mas de 5 años,Servicio,305020,ÉXITO SAN PEDRO NEIVA,BOGOTA CENTRO,200.0,115.1462,0.0,4,19,0.0,3: Mayor a 5 años,2,16,0
166,EJECUTIVO,2025-01-31,1069796,Entre 1 y 5 años,Comercial,305878,ÉXITO GIRARDOT,BOGOTA Y CERCANIAS,65.517241,122.209431705597,383.1614891346155,19,19,24.37081625,2: Entre 1 y 5 años,29,15,4
167,EJECUTIVO,2025-01-31,1581938,Mas de 5 años,Comercial,305032,ÉXITO CARTAGENA,COSTAS,20.0,1.14574123194812,242.78288099999997,1,1,5.39706344,3: Mayor a 5 años,5,87,2
168,EJECUTIVO,2025-01-31,1087248,Mas de 5 años,Comercial,881414,ÉXITO FLORESTA,BOGOTA CENTRO,50.0,45.803142857142795,0.0,14,8,0.0,3: Mayor a 5 años,28,17,0
169,EJECUTIVO,2025-01-31,1094583,Mas de 5 años,Servicio,305025,ÉXITO POPAYAN,ANTIOQUIA,200.0,119.965723110908,383.1614891346155,2,30,10.56527689,3: Mayor a 5 años,1,25,2
170,EJECUTIVO,2025-01-31,1790869,Menos de 6 meses,Comercial,305066,ÉXITO SAN FRANCISCO,COSTAS,6.666666666666667,0.0,0.0,1,0,0.0,0: Menos de 6 meses,15,0,0
171,EJECUTIVO,2025-01-31,1261313,Mas de 5 años,Comercial,305008,ÉXITO SAN FERNANDO,ANTIOQUIA,101.851852,78.8404285714285,383.1614891346155,55,17,28.31946031,3: Mayor a 5 años,53,21,5
172,EJECUTIVO,2025-01-31,1151607,Mas de 5 años,Servicio,305068,ÉXITO CASTELLANA,COSTAS,133.333333,125.225955286439,16.085986,4,66,1.14612653,3: Mayor a 5 años,3,52,7
173,EJECUTIVO,2025-01-31,1876836,Mas de 5 años,Comercial,305023,ÉXITO BARRANQUILLA,COSTAS,72.727273,139.90852380952302,132.740412,16,19,8.62812681,3: Mayor a 5 años,21,13,6
175,EJECUTIVO,2025-01-31,1116066,Entre 1 y 5 años,Comercial,305024,ÉXITO CHAPINERO,BOGOTA CENTRO,47.058824,124.72932114448201,205.778037,16,12,10.03167929,2: Entre 1 y 5 años,33,9,4
176,EJECUTIVO,2025-01-31,1679093,Mas de 5 años,Comercial,305842,ÉXITO BOSA,BOGOTA Y CERCANIAS,54.285714,98.1103260869565,383.1614891346155,19,18,26.66837431,3: Mayor a 5 años,35,18,6
177,EJECUTIVO,2025-01-31,1256403,Mas de 5 años,Servicio,305056,ÉXITO ORIENTAL,SANTANDERES BOYACA,150.0,106.933207050981,127.824308,6,62,6.03969853,3: Mayor a 5 años,4,57,4
179,EJECUTIVO,2025-01-31,1431231,Mas de 5 años,Comercial,863217,ÉXITO MOSQUERA,BOGOTA Y CERCANIAS,123.52941200000001,56.7419523809523,114.864291,21,9,5.00233986,3: Mayor a 5 años,16,15,4
180,EJECUTIVO,2025-01-31,1555895,Mas de 5 años,Servicio,305028,ÉXITO PEREIRA,ANTIOQUIA,275.0,67.9983333333333,383.1614891346155,11,22,47.35617884,3: Mayor a 5 años,4,32,6
181,EJECUTIVO,2025-01-31,1338963,Entre 1 y 5 años,Comercial,305031,ÉXITO ITAGUI,ANTIOQUIA,97.058824,91.2542857142857,274.289958,33,9,9.80586599,2: Entre 1 y 5 años,33,9,3
182,EJECUTIVO,2025-01-31,1409275,entre 6 meses y 1 año,Comercial,305056,ÉXITO ORIENTAL,SANTANDERES BOYACA,93.939394,14.542051247734001,245.510942,31,9,13.88364129,1: Entre 6 meses y 1 año,32,61,5
183,EJECUTIVO,2025-01-31,1001187,Menos de 6 meses,Comercial,305022,ÉXITO UNICENTRO CALI,ANTIOQUIA,20.0,1.8007142857142802,383.1614891346155,10,3,26.7521362,0: Menos de 6 meses,50,166,3
184,EJECUTIVO,2025-01-31,1302483,Mas de 5 años,Servicio,305018,ÉXITO BUCARAMANGA,SANTANDERES BOYACA,175.0,122.064466666666,102.37107,7,51,7.06360278,3: Mayor a 5 años,4,41,6
185,EJECUTIVO,2025-01-31,1122234,entre 6 meses y 1 año,Comercial,305001,ÉXITO COLOMBIA,ANTIOQUIA,52.727273,79.0217142857142,36.801823,29,11,2.02410028,1: Entre 6 meses y 1 año,54,13,5
186,EJECUTIVO,2025-01-31,1922623,Entre 1 y 5 años,Comercial,305088,ÉXITO IPIALES,ANTIOQUIA,47.619048,0.0,88.450307,10,0,5.17434294,2: Entre 1 y 5 años,20,0,5
187,EJECUTIVO,2025-01-31,1618241,Mas de 5 años,Servicio,305008,ÉXITO SAN FERNANDO,ANTIOQUIA,150.0,80.32065476190469,304.03974800000003,6,63,20.97873956,3: Mayor a 5 años,4,78,6
188,EJECUTIVO,2025-01-31,1520330,Mas de 5 años,Servicio,305039,ÉXITO SINCELEJO,COSTAS,233.33333299999998,107.774027018948,104.222507,7,56,7.58218635,3: Mayor a 5 años,3,51,7
189,EJECUTIVO,2025-01-31,1774051,Menos de 6 meses,Servicio,305083,ÉXITO CENTRO NEIVA,BOGOTA CENTRO,150.0,73.69890004886011,38.078913,6,32,1.80113257,0: Menos de 6 meses,4,43,4
190,EJECUTIVO,2025-01-31,0,Mas de 5 años,Comercial,356024,ÉXITO ARMENIA,ANTIOQUIA,107.14285699999999,72.1548611111111,201.393962,30,22,8.50889489,3: Mayor a 5 años,28,30,4
191,EJECUTIVO,2025-01-31,1070979,Menos de 6 meses,Comercial,305057,ÉXITO ALAMEDAS,COSTAS,20.0,3.0303030303030303,48.53374075,3,1,1.94134963,0: Menos de 6 meses,15,33,4
192,EJECUTIVO,2025-01-31,1083683,Entre 1 y 5 años,Comercial,305038,ÉXITO METROPOLITANO,COSTAS,142.857143,72.00236781609189,154.617574,20,28,9.04512808,2: Entre 1 y 5 años,13,38,5
193,EJECUTIVO,2025-01-31,1333943,Menos de 6 meses,Comercial,305049,ÉXITO LOS MOLINOS,ANTIOQUIA,26.666667,128.960210526315,210.704198,8,17,8.84957632,0: Menos de 6 meses,29,13,4
194,EJECUTIVO,2025-01-31,1173258,Mas de 5 años,Servicio,305068,ÉXITO CASTELLANA,COSTAS,200.0,72.5010034911094,53.259232,2,21,1.5178881,3: Mayor a 5 años,1,28,2
195,EJECUTIVO,2025-01-31,1497404,Entre 1 y 5 años,Servicio,305017,ÉXITO BELLO,ANTIOQUIA,285.0,56.7137941919191,155.899169,5,9,3.92865905,2: Entre 1 y 5 años,1,15,2
196,EJECUTIVO,2025-01-31,1951337,entre 6 meses y 1 año,Comercial,305055,ÉXITO SAN MATEO CUCUTA,SANTANDERES BOYACA,107.5,87.8107586979472,138.183057,43,18,6.73642405,1: Entre 6 meses y 1 año,40,20,4
197,EJECUTIVO,2025-01-31,1700373,Entre 1 y 5 años,Comercial,309630,ÉXITO CHIA,BOGOTA Y CERCANIAS,55.00000000000001,71.5672078257979,383.1614891346155,22,13,24.29735761,2: Entre 1 y 5 años,39,18,5
198,EJECUTIVO,2025-01-31,1869344,Mas de 5 años,Comercial,305021,ÉXITO VILLAVICENCIO,BOGOTA CENTRO,76.0,17.8762857142857,198.777936,19,2,8.39836781,3: Mayor a 5 años,25,11,4
199,EJECUTIVO,2025-01-31,1757828,Mas de 5 años,Servicio,305021,ÉXITO VILLAVICENCIO,BOGOTA CENTRO,100.0,51.09945652173909,158.453075,2,11,5.13387962,3: Mayor a 5 años,2,21,3
200,EJECUTIVO,2025-01-31,1345307,Menos de 6 meses,Comercial,400106,ÉXITO PARQUE FABRICATO,ANTIOQUIA,58.620689999999996,41.2991428571428,72.587531,17,3,2.35909476,0: Menos de 6 meses,28,7,3
201,EJECUTIVO,2025-01-31,1463597,Mas de 5 años,Servicio,305037,ÉXITO PASTO,ANTIOQUIA,175.0,144.770107142857,271.596266,7,48,16.70316765,3: Mayor a 5 años,4,33,6
202,EJECUTIVO,2025-01-31,1270342,entre 6 meses y 1 año,Comercial,305058,ÉXITO LAS FLORES,COSTAS,200.0,135.402290248814,334.81987499999997,34,38,23.93962107,1: Entre 6 meses y 1 año,17,28,7
203,EJECUTIVO,2025-01-31,1688877,entre 6 meses y 1 año,Comercial,305007,ÉXITO AMÉRICAS,BOGOTA Y CERCANIAS,33.333332999999996,55.798214285714195,0.0,17,14,0.0,1: Entre 6 meses y 1 año,51,25,0
204,EJECUTIVO,2025-01-31,1764862,Mas de 5 años,Comercial,305068,ÉXITO CASTELLANA,COSTAS,110.52631600000001,66.7190952380952,165.396438,21,12,12.90092216,3: Mayor a 5 años,18,17,7
205,EJECUTIVO,2025-01-31,1060252,entre 6 meses y 1 año,Comercial,305039,ÉXITO SINCELEJO,COSTAS,155.555556,63.4270952380952,172.935358,28,15,10.11671844,1: Entre 6 meses y 1 año,17,23,5
206,EJECUTIVO,2025-01-31,1178160,Mas de 5 años,Servicio,305020,ÉXITO SAN PEDRO NEIVA,BOGOTA CENTRO,200.0,71.9604666666666,101.4764,8,30,8.7523395,3: Mayor a 5 años,4,41,8
207,EJECUTIVO,2025-01-31,1675532,Entre 1 y 5 años,Comercial,879095,ÉXITO SIMON BOLIVAR,ANTIOQUIA,96.875,13.6330461099127,383.1614891346155,31,6,27.16940762,2: Entre 1 y 5 años,32,44,6
208,EJECUTIVO,2025-01-31,1222938,Mas de 5 años,Servicio,305025,ÉXITO POPAYAN,ANTIOQUIA,225.0,90.6454471053441,159.807449,9,48,12.82454619,3: Mayor a 5 años,4,52,8
210,EJECUTIVO,2025-01-31,1777888,entre 6 meses y 1 año,Comercial,305031,ÉXITO ITAGUI,ANTIOQUIA,105.882353,96.7900238095238,383.1614891346155,36,13,15.20235609,1: Entre 6 meses y 1 año,33,13,3
211,EJECUTIVO,2025-01-31,1739862,Mas de 5 años,Servicio,305076,ÉXITO AVENIDA QUINTA,SANTANDERES BOYACA,233.33333299999998,79.5341497747747,93.175164,7,40,4.47240788,3: Mayor a 5 años,3,50,4
212,EJECUTIVO,2025-01-31,1655832,entre 6 meses y 1 año,Servicio,305006,ÉXITO NORTE,BOGOTA Y CERCANIAS,285.0,80.6400753768844,315.933736,22,33,22.51027866,1: Entre 6 meses y 1 año,4,40,7
213,EJECUTIVO,2025-01-31,1357689,Menos de 6 meses,Comercial,305018,ÉXITO BUCARAMANGA,SANTANDERES BOYACA,80.0,74.1947380952381,159.608328,32,14,8.81836012,0: Menos de 6 meses,40,18,5
214,EJECUTIVO,2025-01-31,0,Mas de 5 años,Servicio,305054,ÉXITO GRAN ESTACION,BOGOTA CENTRO,125.0,34.3071052631578,102.056714,5,11,3.67404067,3: Mayor a 5 años,4,32,3
215,EJECUTIVO,2025-01-31,1617354,entre 6 meses y 1 año,Comercial,305002,ÉXITO POBLADO,ANTIOQUIA,76.0,139.242616037191,164.282129,38,28,6.40700305,1: Entre 6 meses y 1 año,50,20,3
216,EJECUTIVO,2025-01-31,1425887,Entre 1 y 5 años,Comercial,305082,ÉXITO ZIPAQUIRA,BOGOTA Y CERCANIAS,62.85714300000001,112.806571428571,306.819294,22,24,17.9489287,2: Entre 1 y 5 años,34,21,5
217,EJECUTIVO,2025-01-31,1693327,Entre 1 y 5 años,Comercial,305013,ÉXITO LA COLINA,BOGOTA Y CERCANIAS,63.461538,62.4375350140056,383.1614891346155,33,11,12.83567822,2: Entre 1 y 5 años,52,17,2
218,EJECUTIVO,2025-01-31,1879725,Mas de 5 años,Comercial,305038,ÉXITO METROPOLITANO,COSTAS,100.0,52.4384367816092,383.1614891346155,14,19,22.91487031,3: Mayor a 5 años,14,36,5
220,EJECUTIVO,2025-01-31,1557685,Menos de 6 meses,Comercial,305037,ÉXITO PASTO,ANTIOQUIA,108.33333300000001,32.0376717835142,204.137602,26,6,10.6151553,0: Menos de 6 meses,24,18,5
221,EJECUTIVO,2025-01-31,1022449,Menos de 6 meses,Comercial,305030,ÉXITO TULUA,ANTIOQUIA,46.428571000000005,114.78600000000002,346.46884,13,12,10.69722543,0: Menos de 6 meses,28,10,3
222,EJECUTIVO,2025-01-31,1909092,Mas de 5 años,Servicio,854198,ÉXITO BARRANCABERMEJA,SANTANDERES BOYACA,285.0,101.96821917808201,166.395275,19,56,8.98534485,3: Mayor a 5 años,4,54,5
224,EJECUTIVO,2025-01-31,1778400,entre 6 meses y 1 año,Comercial,881415,ÉXITO NUEVO KENNEDY,BOGOTA Y CERCANIAS,75.0,67.8608571428571,176.102241,15,16,10.87431338,1: Entre 6 meses y 1 año,20,23,6
225,EJECUTIVO,2025-01-31,1885332,Entre 1 y 5 años,Comercial,305022,ÉXITO UNICENTRO CALI,ANTIOQUIA,78.0,97.54899999999999,383.1614891346155,39,27,26.83378475,2: Entre 1 y 5 años,50,27,3
226,EJECUTIVO,2025-01-31,1807934,entre 6 meses y 1 año,Comercial,356062,ÉXITO TUNJA,SANTANDERES BOYACA,72.727273,24.0064823281331,103.46413000000001,16,8,6.72516845,1: Entre 6 meses y 1 año,21,33,6
227,EJECUTIVO,2025-01-31,1943756,Menos de 6 meses,Servicio,305009,ÉXITO LAURELES,ANTIOQUIA,62.5,3.571428571428571,64.07062725,10,2,2.56282509,0: Menos de 6 meses,16,56,4
228,EJECUTIVO,2025-01-31,1823732,Mas de 5 años,Servicio,305055,ÉXITO SAN MATEO CUCUTA,SANTANDERES BOYACA,0.0,23.1584158415841,0.0,0,1,0.0,3: Mayor a 5 años,0,4,0
229,EJECUTIVO,2025-01-31,1317616,Mas de 5 años,Servicio,305025,ÉXITO POPAYAN,ANTIOQUIA,200.0,125.16716970236901,162.298713,8,69,13.0244701,3: Mayor a 5 años,4,55,8
231,EJECUTIVO,2025-01-31,1842668,Mas de 5 años,Servicio,305008,ÉXITO SAN FERNANDO,ANTIOQUIA,150.0,108.858797619047,185.261359,6,66,12.78303189,3: Mayor a 5 años,4,60,6
232,EJECUTIVO,2025-01-31,1515356,Mas de 5 años,Comercial,305060,ÉXITO BUENAVISTA BARRANQUILLA,COSTAS,100.0,106.433527013357,100.078977,17,29,4.55359345,3: Mayor a 5 años,17,27,4
233,EJECUTIVO,2025-01-31,1093348,Mas de 5 años,Servicio,305076,ÉXITO AVENIDA QUINTA,SANTANDERES BOYACA,233.33333299999998,86.3358811936937,105.28987599999999,7,61,5.05391403,3: Mayor a 5 años,3,70,4
234,EJECUTIVO,2025-01-31,1233487,Mas de 5 años,Servicio,305030,ÉXITO TULUA,ANTIOQUIA,250.0,29.567317574511797,254.25404600000002,10,18,18.11560081,3: Mayor a 5 años,4,60,7
235,EJECUTIVO,2025-01-31,1458021,Mas de 5 años,Comercial,363157,ÉXITO CHIQUINQUIRA,SANTANDERES BOYACA,96.153846,83.0086269569218,345.016505,25,18,11.21303642,3: Mayor a 5 años,26,21,3
237,EJECUTIVO,2025-01-31,1877553,Mas de 5 años,Comercial,305033,ÉXITO SAN DIEGO MEDELLIN,ANTIOQUIA,80.392157,63.964714285714194,173.58385,41,13,10.15465521,3: Mayor a 5 años,50,20,5
238,EJECUTIVO,2025-01-31,1759089,Menos de 6 meses,Comercial,878915,ÉXITO UNICENTRO ARMENIA,ANTIOQUIA,61.538462,57.070598284220395,184.857984,24,18,13.21734584,0: Menos de 6 meses,38,31,7
240,EJECUTIVO,2025-01-31,1599973,Menos de 6 meses,Comercial,305001,ÉXITO COLOMBIA,ANTIOQUIA,45.454545,26.3554285714285,213.70170700000003,25,3,11.75359386,0: Menos de 6 meses,55,11,5
241,EJECUTIVO,2025-01-31,1747423,Mas de 5 años,Servicio,305087,ÉXITO CENTRO VILLAVICENCIO,BOGOTA CENTRO,166.666667,70.1164583333333,357.564999,5,36,16.89494621,3: Mayor a 5 años,2,51,4
242,EJECUTIVO,2025-01-31,1870258,Mas de 5 años,Comercial,881415,ÉXITO NUEVO KENNEDY,BOGOTA Y CERCANIAS,81.818182,124.41020408163199,383.1614891346155,9,16,14.84562721,3: Mayor a 5 años,10,12,3
243,EJECUTIVO,2025-01-31,1262920,Mas de 5 años,Comercial,305041,ÉXITO FUSAGASUGA,BOGOTA Y CERCANIAS,64.0,130.977218614718,115.898684,16,11,3.14896725,3: Mayor a 5 años,25,8,2
244,EJECUTIVO,2025-01-31,1598954,entre 6 meses y 1 año,Comercial,305001,ÉXITO COLOMBIA,ANTIOQUIA,74.545455,90.7502857142857,191.008242,41,14,10.50545332,1: Entre 6 meses y 1 año,54,15,5
245,EJECUTIVO,2025-01-31,1363397,Entre 1 y 5 años,Comercial,305061,ÉXITO BUENAVISTA SANTA MARTA,COSTAS,80.0,0.0,0.0,4,0,0.0,2: Entre 1 y 5 años,5,0,0
246,EJECUTIVO,2025-01-31,1176550,Entre 1 y 5 años,Comercial,886175,ÉXITO PITALITO,BOGOTA CENTRO,80.0,82.09123025768909,244.24640399999998,24,14,10.25834895,2: Entre 1 y 5 años,30,17,4
247,EJECUTIVO,2025-01-31,1839307,Mas de 5 años,Comercial,305878,ÉXITO GIRARDOT,BOGOTA Y CERCANIAS,58.620689999999996,114.522829992458,171.113366,17,20,8.34177658,3: Mayor a 5 años,28,17,4
248,EJECUTIVO,2025-01-31,1998865,Mas de 5 años,Comercial,305007,ÉXITO AMÉRICAS,BOGOTA Y CERCANIAS,30.612244999999998,48.7820932539682,0.0,15,10,0.0,3: Mayor a 5 años,48,20,0
249,EJECUTIVO,2025-01-31,1343675,Entre 1 y 5 años,Comercial,305060,ÉXITO BUENAVISTA BARRANQUILLA,COSTAS,105.882353,62.2757635807435,304.134819,18,20,13.83813428,2: Entre 1 y 5 años,16,32,4
250,EJECUTIVO,2025-01-31,1346269,Mas de 5 años,Servicio,305018,ÉXITO BUCARAMANGA,SANTANDERES BOYACA,150.0,67.7392666666666,163.969701,6,55,11.31390774,3: Mayor a 5 años,4,81,6
253,EJECUTIVO,2025-01-31,1739216,Mas de 5 años,Servicio,305039,ÉXITO SINCELEJO,COSTAS,166.666667,103.56682236154799,102.626127,5,55,7.46604968,3: Mayor a 5 años,2,53,7
255,EJECUTIVO,2025-01-31,1039262,Mas de 5 años,Servicio,305083,ÉXITO CENTRO NEIVA,BOGOTA CENTRO,175.0,105.650192977557,167.849307,7,46,7.93927222,3: Mayor a 5 años,4,43,4
256,EJECUTIVO,2025-01-31,1993270,Mas de 5 años,Comercial,305032,ÉXITO CARTAGENA,COSTAS,150.0,0.0,90.607287,3,0,0.8952,3: Mayor a 5 años,2,0,0
257,EJECUTIVO,2025-01-31,1553257,entre 6 meses y 1 año,Comercial,359115,ÉXITO LORICA,COSTAS,114.285714,61.525295347916995,105.720759,16,18,7.55903426,1: Entre 6 meses y 1 año,14,29,7
258,EJECUTIVO,2025-01-31,1053633,Mas de 5 años,Servicio,305010,ÉXITO LA FLORA,ANTIOQUIA,200.0,104.327944444444,89.73961200000001,8,60,5.72090027,3: Mayor a 5 años,4,57,6
259,EJECUTIVO,2025-01-31,0,Mas de 5 años,Comercial,305007,ÉXITO AMÉRICAS,BOGOTA Y CERCANIAS,37.254902,98.7292857142857,50.444933000000006,19,17,2.78708254,3: Mayor a 5 años,50,17,5
261,EJECUTIVO,2025-01-31,1054995,Mas de 5 años,Comercial,305010,ÉXITO LA FLORA,ANTIOQUIA,84.90566000000001,107.052857142857,383.1614891346155,45,16,23.05516796,3: Mayor a 5 años,53,14,4
262,EJECUTIVO,2025-01-31,1903012,Mas de 5 años,Comercial,305087,ÉXITO CENTRO VILLAVICENCIO,BOGOTA CENTRO,116.66666699999999,58.249952380952294,144.648643,21,10,7.05162133,3: Mayor a 5 años,17,17,4
263,EJECUTIVO,2025-01-31,1861046,Mas de 5 años,Comercial,305041,ÉXITO FUSAGASUGA,BOGOTA Y CERCANIAS,71.42857099999999,102.02728571428501,280.941004,40,19,17.34810702,3: Mayor a 5 años,56,18,6
264,EJECUTIVO,2025-01-31,1255562,Mas de 5 años,Servicio,305005,ÉXITO CALLE 80,BOGOTA CENTRO,150.0,119.109129414166,123.63218,6,27,8.53062045,3: Mayor a 5 años,4,22,6
265,EJECUTIVO,2025-01-31,1040490,entre 6 meses y 1 año,Comercial,322348,ÉXITO VIVA TUNJA,SANTANDERES BOYACA,102.94117599999998,104.358226218218,183.656412,35,19,12.85594884,1: Entre 6 meses y 1 año,34,18,7
